image_id,num_bb,confidence,mask_area,num_fragments,is_fragmented
000432.png,6,0.9058574438095093,1680,1,0
000432.png,6,0.9176942706108093,1805,1,0
000432.png,6,0.7810873985290527,585,1,0
000433.png,5,0.9219260215759277,44519,1,0
000433.png,5,0.9078395962715149,15626,7,1
000433.png,5,0.8821989893913269,1792,1,0
000433.png,5,0.9199510216712952,2000,1,0
000433.png,5,0.8521133661270142,580,1,0
000434.png,5,0.9461432695388794,11145,1,0
000434.png,5,0.9587199091911316,33381,1,0
000434.png,5,0.917290210723877,1946,1,0
000434.png,5,0.8875243663787842,2182,1,0
000434.png,5,0.8355438709259033,598,1,0
000435.png,5,0.883202314376831,47894,1,0
000435.png,5,0.8956541419029236,45574,1,0
000435.png,5,0.914197564125061,2120,1,0
000435.png,5,0.8905317187309265,2202,1,0
000435.png,5,0.8915071487426758,620,1,0
000436.png,5,0.9202045202255249,7888,1,0
000436.png,5,0.8781795501708984,54387,2,1
000436.png,5,0.9162265062332153,2234,1,0
000436.png,5,0.8612178564071655,2440,2,1
000436.png,5,0.870664656162262,678,1,0
000437.png,5,0.940180778503418,6642,1,0
000437.png,5,0.8191726207733154,51591,1,0
000437.png,5,0.8974245190620422,2442,1,0
000437.png,5,0.8550482392311096,2665,2,1
000437.png,5,0.8809201121330261,708,1,0
000438.png,5,0.9519285559654236,13254,1,0
000438.png,5,0.7617186903953552,3803,1,0
000438.png,5,0.9235277771949768,2546,1,0
000438.png,5,0.8249925374984741,2807,1,0
000438.png,5,0.887450098991394,716,2,1
000439.png,4,0.8010780215263367,5389,1,0
000439.png,4,0.9796410799026489,2726,1,0
000439.png,4,0.8661702871322632,2953,1,0
000439.png,4,0.8634731769561768,740,1,0
000440.png,4,0.9160245656967163,2019,1,0
000440.png,4,0.9094961881637573,2962,1,0
000440.png,4,0.6793217062950134,3498,1,0
000440.png,4,0.8724040985107422,783,1,0
000441.png,4,0.9499905109405518,8042,1,0
000441.png,4,0.8867847323417664,3467,1,0
000441.png,4,0.7089027762413025,983,1,0
000441.png,4,0.8681397438049316,787,1,0
000442.png,3,0.9086496829986572,3817,1,0
000442.png,3,0.6969578862190247,1354,3,1
000442.png,3,0.8951836228370667,818,1,0
000443.png,3,0.8861947059631348,4300,1,0
000443.png,3,0.6901804208755493,1292,2,1
000443.png,3,0.8808162212371826,854,1,0
000444.png,3,0.8725795149803162,4733,1,0
000444.png,3,0.6661006808280945,1300,2,1
000444.png,3,0.9056718945503235,903,1,0
000445.png,3,0.9281461834907532,5205,1,0
000445.png,3,0.6451408267021179,1519,1,0
000445.png,3,0.8759822845458984,947,1,0
000446.png,3,0.9518972039222717,6166,1,0
000446.png,3,0.6866249442100525,1626,2,1
000446.png,3,0.8888972997665405,1077,1,0
000447.png,3,0.9686321020126343,7236,1,0
000447.png,3,0.7849633693695068,1662,2,1
000447.png,3,0.8945863246917725,1088,1,0
000448.png,3,0.912874698638916,7991,1,0
000448.png,3,0.8126190304756165,2147,1,0
000448.png,3,0.873421311378479,1100,1,0
000449.png,3,0.9703097939491272,9597,1,0
000449.png,3,0.7935675382614136,2468,1,0
000449.png,3,0.880836546421051,1143,1,0
000450.png,3,0.9642409682273865,12023,1,0
000450.png,3,0.727899968624115,2516,1,0
000450.png,3,0.8703967332839966,1213,1,0
000451.png,4,0.9223031401634216,14540,1,0
000451.png,4,0.7650963068008423,2940,1,0
000451.png,4,0.9066743850708008,1276,1,0
000451.png,4,0.694696843624115,2723,2,1
000452.png,4,0.952630877494812,18884,1,0
000452.png,4,0.7954164743423462,3742,1,0
000452.png,4,0.9121893048286438,1491,1,0
000452.png,4,0.7706022262573242,359,1,0
000453.png,5,0.9364007115364075,24090,2,1
000453.png,5,0.8788112998008728,4921,1,0
000453.png,5,0.9048815369606018,1655,1,0
000453.png,5,0.8090476393699646,427,2,1
000453.png,5,0.8602237105369568,2123,1,0
000454.png,5,0.9003412127494812,31550,1,0
000454.png,5,0.7895645499229431,5872,1,0
000454.png,5,0.90927654504776,1801,1,0
000454.png,5,0.8346846699714661,513,1,0
000454.png,5,0.8266059756278992,2244,1,0
000455.png,5,0.8322076797485352,41466,1,0
000455.png,5,0.7825838923454285,7602,1,0
000455.png,5,0.918587863445282,1953,1,0
000455.png,5,0.8422126770019531,629,1,0
000455.png,5,0.8419714570045471,2477,1,0
000456.png,6,0.9263522624969482,55269,1,0
000456.png,6,0.8583665490150452,9576,1,0
000456.png,6,0.8848270773887634,2102,1,0
000456.png,6,0.8448920249938965,640,1,0
000456.png,6,0.7633744478225708,2156,1,0
000456.png,6,0.8462754487991333,644,1,0
000457.png,7,0.9053593873977661,54407,2,1
000457.png,7,0.8718552589416504,12963,2,1
000457.png,7,0.9102998375892639,2337,1,0
000457.png,7,0.8635051250457764,684,1,0
000457.png,7,0.7890741229057312,591,1,0
000457.png,7,0.7126402854919434,484,1,0
000457.png,7,0.8334181308746338,683,1,0
000458.png,7,0.8505842089653015,21672,1,0
000458.png,7,0.8949573040008545,17899,1,0
000458.png,7,0.9487330913543701,2509,1,0
000458.png,7,0.839532196521759,719,1,0
000458.png,7,0.7981899976730347,646,1,0
000458.png,7,0.6954202651977539,668,1,0
000458.png,7,0.8291589021682739,691,1,0
000459.png,7,0.8866317868232727,32306,1,0
000459.png,7,0.8144280910491943,24969,1,0
000459.png,7,1.005341649055481,2862,1,0
000459.png,7,0.861281156539917,828,1,0
000459.png,7,0.8541831374168396,759,1,0
000459.png,7,0.7125948071479797,698,1,0
000459.png,7,0.796808123588562,776,1,0
000460.png,7,0.9093319177627563,970,1,0
000460.png,7,0.8287795186042786,35918,1,0
000460.png,7,0.9996333122253418,3169,1,0
000460.png,7,0.8297870755195618,982,1,0
000460.png,7,0.8403167128562927,805,1,0
000460.png,7,0.6946067214012146,755,1,0
000460.png,7,0.8752614855766296,812,1,0
000461.png,6,0.9267913103103638,50437,1,0
000461.png,6,1.0202322006225586,3493,1,0
000461.png,6,0.8580753803253174,1084,1,0
000461.png,6,0.8568214178085327,835,1,0
000461.png,6,0.7002832293510437,752,1,0
000461.png,6,0.8600658178329468,917,1,0
000462.png,6,0.948644757270813,60346,3,1
000462.png,6,0.9858810901641846,3918,1,0
000462.png,6,0.8900040984153748,1275,1,0
000462.png,6,0.8524787425994873,910,1,0
000462.png,6,0.7021504044532776,569,2,1
000462.png,6,0.8875982761383057,955,1,0
000463.png,6,0.8913947343826294,12800,1,0
000463.png,6,0.9447611570358276,4550,1,0
000463.png,6,0.8305655717849731,1395,1,0
000463.png,6,0.8387896418571472,1003,1,0
000463.png,6,0.7499436140060425,608,1,0
000463.png,6,0.8511239290237427,1012,1,0
000464.png,6,0.9179885387420654,20061,2,1
000464.png,6,0.9684317708015442,5122,1,0
000464.png,6,0.8501407504081726,1680,1,0
000464.png,6,0.865348219871521,1081,1,0
000464.png,6,0.7371733784675598,422,1,0
000464.png,6,0.8176910877227783,969,1,0
000465.png,6,0.8749985694885254,31938,1,0
000465.png,6,0.9637135863304138,5855,1,0
000465.png,6,0.9290032982826233,1913,1,0
000465.png,6,0.9068155884742737,1266,1,0
000465.png,6,0.741288959980011,783,1,0
000465.png,6,0.8316091299057007,999,1,0
000466.png,6,0.9548237323760986,13358,1,0
000466.png,6,0.9645885825157166,6709,1,0
000466.png,6,0.9076714515686035,2253,1,0
000466.png,6,0.8858614563941956,1376,1,0
000466.png,6,0.8197439312934875,723,1,0
000466.png,6,0.8499287962913513,1240,1,0
000467.png,5,0.9478477239608765,7843,1,0
000467.png,5,0.9199219346046448,2683,1,0
000467.png,5,0.8749991059303284,1486,1,0
000467.png,5,0.7926876544952393,736,1,0
000467.png,5,0.8536078333854675,1158,2,1
000468.png,5,0.9476461410522461,9644,1,0
000468.png,5,0.7987996339797974,3284,1,0
000468.png,5,0.8779869079589844,1608,1,0
000468.png,5,0.7862503528594971,772,1,0
000468.png,5,0.8343440890312195,1088,1,0
000469.png,5,0.9601685404777527,11337,1,0
000469.png,5,0.9407064318656921,3919,1,0
000469.png,5,0.8825798034667969,1777,1,0
000469.png,5,0.7793052196502686,998,1,0
000469.png,5,0.8512214422225952,1199,1,0
000470.png,5,0.9779243469238281,14178,2,1
000470.png,5,1.0104143619537354,4543,1,0
000470.png,5,0.9145612120628357,2005,1,0
000470.png,5,0.7624552249908447,919,3,1
000470.png,5,0.8484082221984863,1329,1,0
000471.png,5,0.9771037697792053,17295,1,0
000471.png,5,0.910442590713501,5245,1,0
000471.png,5,0.9300578832626343,2265,1,0
000471.png,5,0.8408801555633545,1275,1,0
000471.png,5,0.8833231329917908,1368,1,0
000472.png,5,0.9793937802314758,22208,1,0
000472.png,5,0.9370660781860352,6151,1,0
000472.png,5,0.9106311798095703,2610,1,0
000472.png,5,0.875193178653717,1133,3,1
000472.png,5,0.8192270994186401,1373,1,0
000473.png,6,0.9597790241241455,29309,1,0
000473.png,6,0.9895386695861816,7130,1,0
000473.png,6,0.9068092107772827,2857,1,0
000473.png,6,0.8899083733558655,1143,1,0
000473.png,6,0.8295196294784546,1428,1,0
000473.png,6,0.7812495827674866,1473,1,0
000474.png,6,0.9252421259880066,40526,1,0
000474.png,6,0.9293070435523987,8148,1,0
000474.png,6,0.9868879318237305,2995,1,0
000474.png,6,0.8893330097198486,1155,1,0
000474.png,6,0.9080971479415894,1589,1,0
000474.png,6,0.7731761932373047,1420,1,0
000475.png,6,0.9464849829673767,51979,1,0
000475.png,6,0.9939228296279907,9701,1,0
000475.png,6,0.9056589007377625,3557,1,0
000475.png,6,0.8783087730407715,1331,1,0
000475.png,6,0.8695303797721863,1785,1,0
000475.png,6,0.7950144410133362,1786,1,0
000476.png,6,0.7561443448066711,52667,4,1
000476.png,6,0.924716591835022,11797,1,0
000476.png,6,0.8827584981918335,3861,1,0
000476.png,6,0.8605886697769165,1428,1,0
000476.png,6,0.861136794090271,2011,1,0
000476.png,6,0.7652751207351685,1989,1,0
000477.png,6,0.888300895690918,53350,1,0
000477.png,6,0.9407765865325928,14771,1,0
000477.png,6,0.9137535095214844,4575,1,0
000477.png,6,0.8930980563163757,1616,1,0
000477.png,6,0.8818774223327637,1918,1,0
000477.png,6,0.7747969031333923,2320,1,0
000478.png,6,0.8920471668243408,7354,2,1
000478.png,6,0.9384061098098755,18254,1,0
000478.png,6,0.892990231513977,5223,1,0
000478.png,6,0.9071110486984253,1738,1,0
000478.png,6,0.8826481699943542,2113,1,0
000478.png,6,0.7430368661880493,837,1,0
000479.png,6,0.9297865629196167,5088,1,0
000479.png,6,0.921371579170227,23599,1,0
000479.png,6,0.8812966346740723,5831,1,0
000479.png,6,0.914722204208374,1941,1,0
000479.png,6,0.8556063175201416,2406,1,0
000479.png,6,0.7704920768737793,809,1,0
000480.png,7,0.942730724811554,6308,1,0
000480.png,7,0.933632493019104,824,1,0
000480.png,7,0.8939120769500732,6555,1,0
000480.png,7,0.9073583483695984,2154,1,0
000480.png,7,0.8536695837974548,2513,1,0
000480.png,7,0.8075269460678101,844,1,0
000480.png,7,0.77424156665802,257,1,0
000481.png,6,0.9618620872497559,1131,1,0
000481.png,6,0.9074798822402954,7947,1,0
000481.png,6,0.9285894632339478,2533,1,0
000481.png,6,0.8260427117347717,2722,1,0
000481.png,6,0.8665207624435425,915,1,0
000481.png,6,0.7582292556762695,266,1,0
000482.png,7,0.9602693915367126,52774,2,1
000482.png,7,0.8777438998222351,9725,1,0
000482.png,7,0.9130682349205017,2776,1,0
000482.png,7,0.9796603918075562,2962,1,0
000482.png,7,0.8264792561531067,942,1,0
000482.png,7,0.7521365880966187,356,1,0
000482.png,7,0.7535631060600281,268,1,0
000483.png,7,0.8501711487770081,52349,3,1
000483.png,7,0.8384754061698914,11043,1,0
000483.png,7,0.9206768274307251,3089,1,0
000483.png,7,0.9416964054107666,3408,1,0
000483.png,7,0.8318081498146057,1171,1,0
000483.png,7,0.777835488319397,482,1,0
000483.png,7,0.7911728620529175,302,1,0
000484.png,7,0.881179690361023,4763,1,0
000484.png,7,0.932170033454895,13504,1,0
000484.png,7,0.9638984203338623,3671,1,0
000484.png,7,0.8737726807594299,3775,1,0
000484.png,7,0.8326086401939392,1208,1,0
000484.png,7,0.7489355206489563,476,1,0
000484.png,7,0.79776531457901,312,1,0
000485.png,7,0.9097673892974854,5544,2,1
000485.png,7,0.9197199940681458,16822,1,0
000485.png,7,0.9452709555625916,4146,1,0
000485.png,7,0.9632918834686279,4266,1,0
000485.png,7,0.8383702635765076,1168,1,0
000485.png,7,0.8042140603065491,611,1,0
000485.png,7,0.8258042931556702,412,1,0
000486.png,8,0.9105347990989685,1087,1,0
000486.png,8,0.9195197224617004,21937,1,0
000486.png,8,1.0079584121704102,4829,1,0
000486.png,8,0.9328056573867798,4655,1,0
000486.png,8,0.8925446271896362,1196,1,0
000486.png,8,0.8278996348381042,769,1,0
000486.png,8,0.775612473487854,560,1,0
000486.png,8,0.8059583306312561,476,1,0
000487.png,8,0.871903657913208,3145,2,1
000487.png,8,0.9413655996322632,28648,1,0
000487.png,8,0.9670193791389465,5850,1,0
000487.png,8,0.9841246604919434,5474,1,0
000487.png,8,0.8673739433288574,1379,1,0
000487.png,8,0.8199998736381531,834,1,0
000487.png,8,0.7701684236526489,658,1,0
000487.png,8,0.8364050388336182,581,1,0
000488.png,7,0.972122073173523,42398,2,1
000488.png,7,1.0283522605895996,6751,1,0
000488.png,7,0.981369137763977,6065,1,0
000488.png,7,0.874660074710846,1590,1,0
000488.png,7,0.8169838190078735,944,1,0
000488.png,7,0.7489585280418396,734,1,0
000488.png,7,0.8177616596221924,552,1,0
000489.png,7,0.9542312026023865,43998,1,0
000489.png,7,0.9525763392448425,7641,1,0
000489.png,7,0.9902277588844299,7026,1,0
000489.png,7,0.8647571206092834,1809,1,0
000489.png,7,0.8331137299537659,963,1,0
000489.png,7,0.7749214172363281,778,1,0
000489.png,7,0.8399677276611328,519,1,0
000490.png,7,0.9538244009017944,44140,1,0
000490.png,7,0.9646046161651611,9082,1,0
000490.png,7,0.9509360790252686,7807,1,0
000490.png,7,0.8588769435882568,2163,1,0
000490.png,7,0.8261440992355347,1108,1,0
000490.png,7,0.8051046133041382,821,1,0
000490.png,7,0.8694550395011902,569,1,0
000491.png,7,0.8224542737007141,33739,6,1
000491.png,7,0.9847004413604736,10630,1,0
000491.png,7,0.9566054344177246,9197,1,0
000491.png,7,0.8915002942085266,2379,1,0
000491.png,7,0.8626840710639954,1213,1,0
000491.png,7,0.7951882481575012,846,1,0
000491.png,7,0.8588298559188843,615,1,0
000492.png,7,0.8922418355941772,25443,2,1
000492.png,7,0.9584553241729736,12671,1,0
000492.png,7,0.9555384516716003,10666,1,0
000492.png,7,0.9384663701057434,2793,1,0
000492.png,7,0.8091679811477661,1362,1,0
000492.png,7,0.8165066242218018,950,1,0
000492.png,7,0.8694601655006409,681,1,0
000493.png,7,0.9625265598297119,18181,1,0
000493.png,7,0.9333567023277283,15300,1,0
000493.png,7,0.9459423422813416,12583,1,0
000493.png,7,0.9173703193664551,3060,1,0
000493.png,7,0.8052334189414978,1459,1,0
000493.png,7,0.816332995891571,894,1,0
000493.png,7,0.8477305769920349,771,1,0
000494.png,7,0.9733085632324219,7664,1,0
000494.png,7,0.9686674475669861,18775,2,1
000494.png,7,0.9075172543525696,15304,1,0
000494.png,7,0.8659584522247314,3481,1,0
000494.png,7,0.8091691136360168,1812,1,0
000494.png,7,0.7914429903030396,939,1,0
000494.png,7,0.839978814125061,823,1,0
000495.png,6,0.9525930285453796,22861,1,0
000495.png,6,0.9403209686279297,18954,1,0
000495.png,6,1.0006450414657593,4003,1,0
000495.png,6,0.8353521823883057,2116,1,0
000495.png,6,0.7939844131469727,980,1,0
000495.png,6,0.8382441997528076,830,1,0
000496.png,6,0.9453477263450623,30588,1,0
000496.png,6,0.9392698407173157,23801,1,0
000496.png,6,0.9337434768676758,4661,1,0
000496.png,6,0.8449488878250122,2665,1,0
000496.png,6,0.7969399690628052,1031,1,0
000496.png,6,0.8869225978851318,915,1,0
000497.png,6,0.9402140378952026,40081,1,0
000497.png,6,0.9369353652000427,30270,1,0
000497.png,6,0.9142634868621826,5188,1,0
000497.png,6,0.9176926612854004,3197,1,0
000497.png,6,0.7869130373001099,1105,1,0
000497.png,6,0.896920919418335,1023,1,0
000498.png,6,0.9965041279792786,52629,1,0
000498.png,6,0.9079320430755615,40511,1,0
000498.png,6,0.9384782314300537,6007,1,0
000498.png,6,0.9143373370170593,3798,1,0
000498.png,6,0.7923908233642578,1189,1,0
000498.png,6,0.9023919701576233,1181,1,0
000499.png,6,0.9114015698432922,55297,1,0
000499.png,6,0.8701961636543274,49502,1,0
000499.png,6,0.9223025441169739,6885,1,0
000499.png,6,0.9798654913902283,4506,1,0
000499.png,6,0.8696404099464417,1357,1,0
000499.png,6,0.8732825517654419,1298,1,0
000500.png,6,0.8033236861228943,4048,1,0
000500.png,6,0.903616189956665,28239,1,0
000500.png,6,0.9373297691345215,7685,1,0
000500.png,6,0.9357768297195435,5711,1,0
000500.png,6,0.7989243268966675,1398,1,0
000500.png,6,0.8908977508544922,1419,1,0
000501.png,6,0.9332586526870728,5816,2,1
000501.png,6,0.9176318645477295,14626,1,0
000501.png,6,0.9328576922416687,9048,1,0
000501.png,6,0.9220806360244751,7017,1,0
000501.png,6,0.857041597366333,1732,1,0
000501.png,6,0.8960471153259277,1739,1,0
000502.png,6,0.9213182926177979,3871,1,0
000502.png,6,0.8380126357078552,66272,1,0
000502.png,6,0.9405271410942078,10663,1,0
000502.png,6,0.9501199722290039,8564,1,0
000502.png,6,0.8280731439590454,2011,1,0
000502.png,6,0.891496479511261,1975,1,0
000503.png,7,0.8910553455352783,18957,1,0
000503.png,7,0.9508392810821533,8177,2,1
000503.png,7,0.9724164605140686,12438,1,0
000503.png,7,0.9641005396842957,10076,1,0
000503.png,7,0.9029409289360046,2181,1,0
000503.png,7,0.9289200305938721,2160,1,0
000503.png,7,0.8955721855163574,2371,1,0
000504.png,6,0.9324191808700562,9227,1,0
000504.png,6,1.023973822593689,15146,1,0
000504.png,6,0.9473466277122498,12101,1,0
000504.png,6,0.8931957483291626,2324,1,0
000504.png,6,0.928322970867157,2221,1,0
000504.png,6,0.8838418126106262,2747,1,0
000505.png,6,0.9488495588302612,6628,1,0
000505.png,6,0.9077571034431458,17915,1,0
000505.png,6,0.9157238006591797,14509,1,0
000505.png,6,0.9332042932510376,2676,1,0
000505.png,6,0.9650547504425049,2616,1,0
000505.png,6,0.8747905492782593,2970,1,0
000506.png,6,0.9174946546554565,2257,2,1
000506.png,6,0.9214814901351929,23320,1,0
000506.png,6,0.9700238704681396,18309,1,0
000506.png,6,0.8593474626541138,3167,1,0
000506.png,6,0.9768962860107422,2894,1,0
000506.png,6,0.8077026605606079,3371,1,0
000507.png,6,0.8853582143783569,30218,1,0
000507.png,6,0.9514440298080444,23450,1,0
000507.png,6,0.9297977089881897,3449,1,0
000507.png,6,0.9937083721160889,3157,1,0
000507.png,6,0.798045814037323,3706,2,1
000507.png,6,0.7497419118881226,1113,1,0
000508.png,6,0.9221073985099792,39673,1,0
000508.png,6,0.9362431764602661,31311,1,0
000508.png,6,0.8882631659507751,3899,1,0
000508.png,6,1.007216215133667,3612,1,0
000508.png,6,0.7508959770202637,3407,3,1
000508.png,6,0.6988071799278259,1018,1,0
000509.png,6,0.9690014719963074,51691,1,0
000509.png,6,0.8191255331039429,41317,1,0
000509.png,6,0.9281214475631714,4351,1,0
000509.png,6,0.9266594052314758,3980,1,0
000509.png,6,0.8468680381774902,4650,1,0
000509.png,6,0.6797808408737183,918,1,0
000510.png,6,0.8756663799285889,54102,1,0
000510.png,6,0.9803764820098877,49717,1,0
000510.png,6,1.0002772808074951,4766,1,0
000510.png,6,1.0150887966156006,4456,1,0
000510.png,6,0.711737334728241,4675,1,0
000510.png,6,0.6557779312133789,759,1,0
000511.png,6,0.9085302948951721,54659,2,1
000511.png,6,0.9265991449356079,13830,1,0
000511.png,6,0.8912366628646851,5515,1,0
000511.png,6,1.0423755645751953,4878,1,0
000511.png,6,0.7156078815460205,5530,1,0
000511.png,6,0.7550737857818604,1258,1,0
000512.png,6,0.9078638553619385,4363,1,0
000512.png,6,0.9213801622390747,5377,1,0
000512.png,6,1.025465488433838,6333,1,0
000512.png,6,1.0151362419128418,5562,1,0
000512.png,6,0.7348295450210571,6278,2,1
000512.png,6,0.6944068670272827,1179,1,0
000513.png,7,0.9349852800369263,4193,1,0
000513.png,7,0.8876123428344727,6841,1,0
000513.png,7,0.9343097805976868,7169,1,0
000513.png,7,1.0020387172698975,6457,1,0
000513.png,7,0.5839951634407043,7534,1,0
000513.png,7,0.7236078977584839,1698,1,0
000513.png,7,0.7875028848648071,423,1,0
000514.png,7,0.8963674306869507,2475,1,0
000514.png,7,0.9094083905220032,29495,1,0
000514.png,7,1.0229806900024414,8321,1,0
000514.png,7,1.0119482278823853,7377,1,0
000514.png,7,0.5843037366867065,6597,4,1
000514.png,7,0.7467180490493774,1553,1,0
000514.png,7,0.8037219047546387,824,1,0
000515.png,7,0.9230413436889648,6502,1,0
000515.png,7,0.9019920825958252,9265,1,0
000515.png,7,0.9644553065299988,9694,1,0
000515.png,7,0.9976190328598022,8601,1,0
000515.png,7,0.6563311219215393,1688,5,1
000515.png,7,0.7545520067214966,1948,1,0
000515.png,7,0.8196597695350647,1064,1,0
000516.png,5,0.9179472327232361,11291,1,0
000516.png,5,1.0401856899261475,10166,1,0
000516.png,5,0.6863296627998352,2005,2,1
000516.png,5,0.7163345813751221,2271,1,0
000516.png,5,0.7611697912216187,1454,1,0
000517.png,5,1.0322450399398804,13809,1,0
000517.png,5,0.9934645295143127,12208,1,0
000517.png,5,0.7930999398231506,1849,1,0
000517.png,5,0.8158475160598755,2451,1,0
000517.png,5,0.8005086183547974,1406,1,0
000518.png,5,0.979577898979187,16430,1,0
000518.png,5,0.9425484538078308,14416,1,0
000518.png,5,0.8634494543075562,2575,1,0
000518.png,5,0.7230583429336548,2901,1,0
000518.png,5,0.8228345513343811,1180,1,0
000519.png,5,1.0103847980499268,20560,1,0
000519.png,5,1.037887692451477,17826,1,0
000519.png,5,0.8506009578704834,3264,1,0
000519.png,5,0.7461148500442505,3414,1,0
000519.png,5,0.8098491430282593,1065,1,0
000520.png,5,1.016048550605774,26207,1,0
000520.png,5,0.9480879306793213,22179,1,0
000520.png,5,0.9300957322120667,3723,1,0
000520.png,5,0.6706364750862122,1707,1,0
000520.png,5,0.8534528017044067,1007,1,0
000521.png,5,0.9663830399513245,34132,1,0
000521.png,5,1.007259726524353,28245,1,0
000521.png,5,0.9030284285545349,4540,1,0
000521.png,5,0.7282941341400146,1743,1,0
000521.png,5,0.7071651220321655,787,1,0
000522.png,5,0.95597243309021,42044,1,0
000522.png,5,0.9623112082481384,37652,1,0
000522.png,5,0.9147822260856628,5576,1,0
000522.png,5,0.7575570344924927,2037,1,0
000522.png,5,0.7151743173599243,803,1,0
000523.png,5,0.9383047223091125,48838,1,0
000523.png,5,0.9378979206085205,45839,1,0
000523.png,5,0.9273188710212708,6958,1,0
000523.png,5,0.6483220458030701,2348,1,0
000523.png,5,0.7875980138778687,814,1,0
000524.png,5,0.9210392832756042,11475,1,0
000524.png,5,0.9773949384689331,48861,1,0
000524.png,5,0.9022886753082275,8535,1,0
000524.png,5,0.7007649540901184,2906,2,1
000524.png,5,0.8128279447555542,669,1,0
000525.png,5,0.8847202658653259,15325,2,1
000525.png,5,0.9837896823883057,13136,1,0
000525.png,5,0.949040949344635,11146,1,0
000525.png,5,0.8805364966392517,3749,1,0
000525.png,5,0.8935185670852661,895,1,0
000526.png,5,0.9472589492797852,5813,1,0
000526.png,5,0.852002739906311,1251,1,0
000526.png,5,0.9368022084236145,14109,1,0
000526.png,5,0.8279303312301636,3908,1,0
000526.png,5,0.8900524377822876,4163,1,0
000527.png,5,0.9337894916534424,11295,1,0
000527.png,5,0.9097629189491272,33007,1,0
000527.png,5,0.912390947341919,17748,1,0
000527.png,5,0.8366096615791321,4168,1,0
000527.png,5,0.6970996260643005,6054,1,0
000528.png,5,0.949578046798706,9633,1,0
000528.png,5,0.9203137159347534,2183,1,0
000528.png,5,0.9456066489219666,22967,1,0
000528.png,5,0.884914219379425,4345,1,0
000528.png,5,0.8356215953826904,2694,1,0
000529.png,5,0.8752745389938354,1288,1,0
000529.png,5,0.9709741473197937,10520,1,0
000529.png,5,0.9260226488113403,30195,2,1
000529.png,5,0.9022850394248962,5869,1,0
000529.png,5,0.8091554045677185,3497,1,0
000530.png,4,0.9559110999107361,10853,1,0
000530.png,4,0.9286628365516663,40988,1,0
000530.png,4,0.8512152433395386,7027,1,0
000530.png,4,0.9008062481880188,4170,1,0
000531.png,3,0.9383648633956909,51426,1,0
000531.png,3,0.941017210483551,8393,1,0
000531.png,3,0.8978209495544434,4985,1,0
000532.png,3,0.9052491188049316,12263,1,0
000532.png,3,0.950827956199646,9838,1,0
000532.png,3,0.8775317668914795,5892,1,0
000533.png,3,0.8945143222808838,16529,1,0
000533.png,3,0.9388158321380615,11913,1,0
000533.png,3,0.8959212899208069,6392,1,0
000534.png,3,0.89589923620224,63061,1,0
000534.png,3,0.9654870629310608,14026,1,0
000534.png,3,0.9284338355064392,6818,1,0
000535.png,3,0.9651962518692017,9318,1,0
000535.png,3,0.9216387867927551,16550,1,0
000535.png,3,0.932228684425354,7390,1,0
000536.png,3,0.9699355363845825,14858,1,0
000536.png,3,0.9381378889083862,19638,1,0
000536.png,3,0.9180325865745544,7953,1,0
000537.png,3,0.9503090381622314,9881,1,0
000537.png,3,0.9467243552207947,21376,3,1
000537.png,3,0.9335153102874756,8496,1,0
000538.png,3,0.9131150245666504,15086,1,0
000538.png,3,0.9521591663360596,28084,1,0
000538.png,3,0.8704996109008789,9291,1,0
000539.png,3,0.9194123148918152,23451,1,0
000539.png,3,0.9481076598167419,32249,5,1
000539.png,3,0.8834725022315979,10242,1,0
000540.png,3,0.6757378578186035,2368,1,0
000540.png,3,0.9444042444229126,44976,9,1
000540.png,3,0.9435445666313171,11081,1,0
000541.png,2,0.9544293880462646,47704,1,0
000541.png,2,0.9559594392776489,12065,1,0
000542.png,2,0.9123198986053467,53014,1,0
000542.png,2,0.8961492776870728,13182,1,0
000543.png,2,0.9608525037765503,57203,1,0
000543.png,2,0.9163060188293457,14640,1,0
000544.png,2,0.9444783926010132,14527,1,0
000544.png,2,0.8917938470840454,16212,1,0
000545.png,2,0.9530187845230103,18297,1,0
000545.png,2,0.9307572841644287,18147,1,0
000546.png,2,0.9642815589904785,21898,1,0
000546.png,2,0.9817005395889282,20789,1,0
000547.png,2,0.9561567306518555,62867,1,0
000547.png,2,0.9224750995635986,23682,1,0
000548.png,2,0.9404869079589844,7624,2,1
000548.png,2,0.8869203925132751,27448,1,0
000549.png,2,0.9213849306106567,11585,2,1
000549.png,2,0.9248185157775879,32674,1,0
000550.png,2,0.9663501381874084,51307,1,0
000550.png,2,0.9957980513572693,39713,1,0
000551.png,2,0.8930955529212952,10210,1,0
000551.png,2,0.973274290561676,48734,1,0
000552.png,2,0.8616527915000916,14186,1,0
000552.png,2,0.9699459075927734,55579,1,0
000553.png,2,0.8674439191818237,5729,1,0
000553.png,2,0.9593347311019897,61526,1,0
000554.png,2,0.9748770594596863,21447,1,0
000554.png,2,0.9279032945632935,11763,1,0
000555.png,1,0.9080323576927185,14325,2,1
000556.png,1,0.8882705569267273,21062,1,0
000557.png,1,0.9998157024383545,78527,1,0
000558.png,1,0.9378886222839355,9723,1,0
000559.png,1,0.9172895550727844,17025,1,0
000560.png,1,0.9256163239479065,14677,1,0
000561.png,1,0.8582229614257812,46669,1,0
000562.png,1,0.9444251656532288,16325,1,0
000563.png,1,0.9685714244842529,4148,1,0
